name,product_list
宁波梅山保税港区途睿启航投资合伙企业（有限合伙）,宁波梅山保税港区途睿次第投资管理中心(有限合伙)|宁波梅⼭保税港区蜀⽔投资管理合伙企业(有限合伙)|宁波梅⼭保税港区沱沱河投资管理合伙企业(有限合伙)
北京京奥港基金管理中心（有限合伙）,华伟私募投资基金
北京创智金控投资管理中心（有限合伙）,创智金控1号契约型私募股权投资基金
嘉兴睦恒投资管理有限公司,嘉兴睦嘉投资管理合伙企业(有限合伙)
四川发展产业引导股权投资基金管理有限责任公司,四川发展兴城股权投资基金合伙企业(有限合伙)|四川发展兴川产业引导股权投资基金合伙企业(有限合伙)|四川发展兴展产业引导股权投资基金合伙企业(有限合伙)
丝路华创投资管理（北京）有限公司,吉安市井开区金鸡湖新区城镇化建设基金中心(有限合伙)|北京丝路科创投资中心(有限合伙)|北京丝路阳蟒高速建设投资中心(有限合伙)|南昌市湾里城镇化发展基金(有限合伙)|丝路华创-桥林新城股权投资基金|宜春市秀江城市发展城投一号投资中心(有限合伙)|上海健亿投资中心(有限合伙)|北京丝路云和投资中心(有限合伙)|丝路华创-江西省发展升级引导基金契约型私募基金
北京华美基金管理有限公司,华美1号基金-银谷股权投资
杭州嵩乾资产管理有限公司,嵩乾3号私募证券投资基金|嵩乾1号私募投资基金
上海共工资产管理中心（有限合伙）,共工精选一号私募证券投资基金
上海市盈度投资管理有限公司,盈度合利一号私募证券投资基金|盈度合利二号私募证券投资基金
上海添米股权投资基金管理有限公司,智慧城市项目私募投资基金|慧裕教育产业项目私募投资基金|慧裕教育产业项目私募投资基金2号
杭州黑玺资产管理有限公司,黑玺赢时稳盈1号私募证券投资基金|黑玺恒盛稳盈1号私募证券投资基金|黑玺聚宝汇1号私募证券投资基金|黑玺文峰套利1号私募证券投资基金|黑玺立盈价值一号私募证券投资基金|黑玺湖畔1号私募证券投资基金
山东明湖投资管理有限公司,山东明湖价值成长1号私募证券基金
波粒二象（珠海）资产管理有限公司,波粒二象趋势1私募基金|波粒二象指数增强一号私募基金
荣聚天下投资管理（北京）有限公司,荣聚飞讯私募股权投资基金
北京领航投资管理有限公司,宁波辩才天股权投资中心(有限合伙)|宁波清珠领航天枢股权投资中心(有限合伙)
厦门和德创新股权投资管理有限公司,新余和玮良能投资合伙企业(有限合伙)|现代医药科技捌号私募股权投资基金
山东国惠基金管理有限公司,济南纾困盛鲁股权投资基金合伙企业(有限合伙)|济南国惠科达股权投资合伙企业(有限合伙)|山东国惠改革发展基金合伙企业(有限合伙)
重庆领骥投资管理有限公司,领骥1号私募证券投资基金|领骥2号私募证券投资基金
山东省财金红土股权投资基金管理有限公司,山东省财金红土公共产业投资基金合伙企业(有限合伙)
北交联合（北京）投资基金管理有限公司,北京北交联合深天地科技中心(有限合伙)
株洲中车时代高新投资有限公司,株洲时代创新投资企业(有限合伙)|株洲聚时代私募股权基金合伙企业(有限合伙)|杭州中车时代创业投资合伙企业(有限合伙)
浙江锐恒投资管理有限公司,锐利一号私募基金|锐恒新三板一号私募基金
匀丰恒生资产管理有限公司,恒生1号私募投资基金
深圳市华益春天投资有限公司,深圳市卓毅投资合伙企业(有限合伙)|深圳市华盈新富二期投资合伙企业(有限合伙)
上海知弘投资管理有限公司,知弘开元私募股权投资基金
贵州黔兴国发产业发展基金管理有限公司,黔兴华富1号私募投资基金
中金王道（深圳）基金管理有限公司,中金医疗定增一号私募基金
上海煌熙资产管理有限公司,煌熙驱动一号私募证券投资基金|煌熙优享一号私募证券投资基金|煌熙价值二号私募证券投资基金|煌熙安盈一号私募证券投资基金|煌熙天玑一号私募证券投资基金
上海赋鼎资产管理有限公司,青岛赋润鼎隆投资管理合伙企业(有限合伙)|赋鼎一号私募基金
宁波梅山保税港区金程资产管理有限责任公司,金程千山1号私募基金|金程香山私募基金|金程江山1号私募证券投资基金
深圳市天使卓越国际投资基金有限公司,青岛普森投资管理中心(有限合伙)|青岛中亨永益投资管理中心(有限合伙)|青岛蓝盾投资管理中心(有限合伙)|青岛高尚投资管理中心(有限合伙)
福建昆宜股权投资基金管理有限公司,昆宜精选1号新三板私募投资基金
中泰（天津）资产管理有限公司,恒博科技私募股权投资基金1号|恒博科技私募股权投资基金2号
芜湖恒佳投资管理有限公司,松石资本私募投资基金二号|松石资本私募投资基金一号
太原清控科创投资基金管理有限公司,三晋基建私募股权投资基金|太原科创嘉德创业投资中心(有限合伙)|山西综改示范区清控科创私募股权基建投资基金|太原科创兴业创业投资中心(有限合伙)
宁波梅山保税港区泛洲麒翔投资管理合伙企业（有限合伙）,苏州工业园区睿和智通股权投资合伙企业(有限合伙)|宁波正朗合元股权投资合伙企业(有限合伙)
聚财道资产管理（深圳）有限公司,汝州聚道创业投资合伙企业(有限合伙)
广西来宾鑫隆创业基金投资管理有限公司,广西来宾鑫隆创业基金投资管理有限公司|来宾市鑫隆河南工业园区项目建设基金管理中心(有限合伙)
北京中科天宁投资有限责任公司,北京紫金创业投资有限公司
武汉汇博永道创业投资管理有限公司,武汉誉达通创业投资基金合伙企业(有限合伙)
西藏泓信创业投资管理有限公司,山东省鲁信工业转型升级投资企业(有限合伙)
上海欧得立股权投资管理合伙企业（有限合伙）,上海盈都汇股权投资管理合伙企业(有限合伙)
北京庆峰基金管理有限公司,庆成科技股权私募投资基金
深圳市华庆前海投资管理有限公司,深圳市华庆前海宏善环保科技股权投资基金合伙企业(有限合伙)
北京昌科金投资有限公司,北京昌平中小微企业双创发展基金有限公司|北京昌平中小企业成长投资基金(有限合伙)
北京智尚资产管理有限责任公司,智慧之源1号证券投资私募基金
中嘉德服（北京）投资有限公司,中嘉稳健避险私募证券投资基金
杭州锐誉进取投资管理有限公司,锐誉进取一号私募投资基金
铧龙（上海）投资管理有限公司,东海铧龙期权稳健1号私募投资基金|铧龙淳盈1号私募证券投资基金|东海铧龙金沣CTA2号私募证券投资基金|东海铧龙歆悦诚一号私募证券投资基金|铧龙佳选量化一号私募投资基金|铧龙川源一号私募证券投资基金|铧龙里程一号私募证券投资基金|铧龙大数一号私募证券投资基金|铧龙里程二号私募证券投资基金|铧龙丁洁艺术家一号多策略量化私募证券投资基金|铧龙麟堃1号多策略私募证券投资基金|东海铧龙金沣CTA1号私募证券投资基金|东海铧龙春光一号私募证券投资基金|铧龙恒睿一号私募证券投资基金
深圳东方汇资产管理有限公司,惠东诚远三期投资合伙企业(有限合伙)
北京疆亘资本管理有限公司,疆亘长青8号二期私募股权投资基金|疆亘行者5号私募基金|疆亘曜匙八号私募基金|疆亘曜匙7号私募基金|疆亘长青8号一期私募投资基金|疆亘曜匙三号私募股权投资基金|疆亘曜匙六号私募基金|富贵江南并购投资私募基金
珠海横琴阳诚基金管理有限公司,阳诚甄选中德私募投资基金|阳诚甄选九号私募投资基金|阳诚甄选一号私募投资基金|阳诚中证共赢私募投资基金|阳诚甄选恒大河北商票私募投资基金|阳诚甄选明丰私募投资基金
广东盛元基金管理合伙企业（有限合伙）,广州广科盛元股权投资合伙企业(有限合伙)|盛元1号私募投资基金
深圳市志惠投资管理有限公司,东莞市粤富股权投资合伙企业(有限合伙)
上海弈倍投资管理有限公司,弈倍富默多策略稳健1号私募投资基金|弈倍虎鲸私募投资基金|弈倍善配一号私募投资基金|弈倍景杉一号私募投资基金|弈倍九五二七私募投资基金|弈倍萌宝私募基金|弈倍鸿蒙私募证券投资基金|弈倍八零一三私募投资基金|弈倍千隼贰号私募投资基金|弈倍安石私募证券投资基金|弈倍六四三七私募投资基金|弈倍赢嘉量化对冲1号私募证券投资基金|弈倍千隼私募投资基金|弈倍复仇者私募投资基金|弈倍新巢私募投资基金|弈倍壹号私募投资基金|弈倍富默全天候对冲1号私募投资基金
深圳经纶纵横投资管理有限公司,经纶纵横趋势3号私募投资基金|经纶纵横趋势1号私募基金|经纶纵横趋势2号私募投资基金
宁波万坤投资管理合伙企业（有限合伙）,万坤全天候量化1号私募投资基金|万坤东方点睛7号可转债B私募证券投资基金|万坤全天候量化2号私募投资基金|万坤东方点睛9号多策略灵活配置私募证券投资基金|东方点睛6号可转债A私募投资基金|万坤东方点睛12号可转债D私募证券投资基金|东方点睛1号多策略灵活配置私募投资基金|万坤东方点睛8号多策略灵活配置私募证券投资基金|万坤全套利量化1号私募投资基金|万坤东方点钰指数增强1号私募证券投资基金
北京通州水环境基金管理有限公司,北京通州水环境建设基金(有限合伙)
天津源融投资管理有限公司,华能(海宁)股权投资合伙企业(有限合伙)|海宁华能源融科环股权投资合伙企业(有限合伙)|源融投资-天宏迅联私募股权投资基金|华能融科(海宁)股权投资合伙企业(有限合伙)|华能定增1号私募投资基金|分布式光伏股权私募投资基金|源融投资-华威创投私募股权投资基金
杭州炬元资产管理有限公司,炬元鑫兴五号私募基金|杭州炬元炬鑫投资管理合伙企业(有限合伙)|炬元鑫兴六号私募基金|炬元天目三号私募基金|炬元鑫兴七号私募基金|炬元鑫兴八号私募投资基金|杭州炬实投资合伙企业(有限合伙)|炬元聚瑞一号私募基金|炬元鑫兴十号私募基金|杭州炬元紫茸投资管理合伙企业 (有限合伙)|炬元天目一号私募基金|炬元鑫兴一号私募基金|炬元鑫兴九号私募基金|巨擎稳增一号私募基金|炬元天目二号私募基金
北京屹唐华睿投资管理有限公司,北京市重点产业知识产权运营基金(有限合伙)
深圳特曼特投资管理有限公司,中证联财稳健三号(深圳)投资中心(有限合伙)
北京金利投资管理有限公司,宁波融商汇远投资管理合伙企业(有限合伙)
渤海中盛（湖北）产业基金管理有限公司,湖北渤通股权投资合伙企业(有限合伙)|芜湖渤铭股权投资合伙企业(有限合伙)|湖北渤盛嘉信股权投资合伙企业(有限合伙)|湖北渤盛嘉远股权投资合伙企业(有限合伙)|湖北渤越股权投资合伙企业(有限合伙)|湖北渤盛嘉迅股权投资合伙企业(有限合伙)|湖北渤盛嘉华股权投资合伙企业(有限合伙)|湖北渤恒股权投资合伙企业(有限合伙)|湖北渤迅股权投资合伙企业(有限合伙)|湖北渤宁股权投资合伙企业(有限合伙)|嘉兴渤原通晖股权投资合伙企业(有限合伙)|湖北渤峰股权投资合伙企业(有限合伙)
